ticker,timeframe,ema_fast,ema_slow,atr_mult,stop_mode,position_size,Return %,Sharpe,Max DD %,Trades,Avg Weekly Return %,Max Weekly Loss %
TQQQ,30m,5,13,4.5,close_only,0.9,3.7997167500002886,0.40789221577286044,23.933780568606927,44,0.25379697094298637,-5.692205824285102
TQQQ,30m,5,13,,intraday,0.5,3.7177320000002054,0.5565447692493668,13.40607420032259,44,0.17898288458930886,-3.1038143033845556
TQQQ,30m,5,13,,intraday,0.7,4.269322000000284,0.4894231551564142,19.316114013018773,44,0.23656322100791358,-4.339947672340538
TQQQ,30m,5,13,,intraday,0.9,3.7997167500002886,0.40789221577286044,23.933780568606927,44,0.25379697094298637,-5.692205824285102
TQQQ,30m,5,13,,close_only,0.5,3.7177320000002054,0.5565447692493668,13.40607420032259,44,0.17898288458930886,-3.1038143033845556
TQQQ,30m,5,13,,close_only,0.7,4.269322000000284,0.4894231551564142,19.316114013018773,44,0.23656322100791358,-4.339947672340538
TQQQ,30m,5,13,,close_only,0.9,3.7997167500002886,0.40789221577286044,23.933780568606927,44,0.25379697094298637,-5.692205824285102
TQQQ,30m,8,21,2.5,intraday,0.5,5.59953357651018,1.0574124939865472,8.64434557395665,23,0.23639369435540128,-3.287951213496376
TQQQ,30m,8,21,2.5,intraday,0.7,7.455880474605715,1.0101664762690683,11.999756321881943,23,0.3244822258771549,-4.515482824752892
TQQQ,30m,8,21,2.5,intraday,0.9,9.645116408417334,1.0206527695212941,15.599248616974752,23,0.430838371841931,-5.945039367737626
TQQQ,30m,8,21,2.5,close_only,0.5,2.462549000000126,0.44252202455217815,12.10844474999991,23,0.12405583304486219,-3.918551486821953
TQQQ,30m,8,21,2.5,close_only,0.7,3.2791897500002056,0.4417132878054164,16.814512499999886,23,0.18398790038760857,-5.421049112710675
TQQQ,30m,8,21,2.5,close_only,0.9,3.8996520000001964,0.4423429297525439,21.351936999999907,23,0.243646880021715,-7.170783317998808
TQQQ,30m,8,21,3.5,intraday,0.5,8.688354360357447,1.3054661675401513,11.223013384182149,23,0.3687721933183937,-4.2903198373860025
TQQQ,30m,8,21,3.5,intraday,0.7,12.175662003706474,1.2951391636594807,15.565426774599722,23,0.5308725036402709,-5.927888100737022
TQQQ,30m,8,21,3.5,intraday,0.9,15.247892756123974,1.287246981220634,19.80711856088952,23,0.6829099702126226,-7.847847792894291
TQQQ,30m,8,21,3.5,close_only,0.5,9.910323250000193,1.3821554091489239,12.258369749999916,23,0.4127680714227817,-3.9892368600150774
TQQQ,30m,8,21,3.5,close_only,0.7,13.697977750000154,1.3528654625382504,16.974432499999885,23,0.5836408827480151,-5.469686007864949
TQQQ,30m,8,21,3.5,close_only,0.9,16.88196900000016,1.334166423058949,21.54384099999992,23,0.7362021930761586,-7.235931662678041
TQQQ,30m,8,21,4.5,intraday,0.5,8.934761046256176,1.2541253320245715,12.287144412085183,23,0.37583598779327465,-4.130522044440688
TQQQ,30m,8,21,4.5,intraday,0.7,12.414772997259433,1.239182933540654,16.98267432150891,23,0.5356549257821013,-5.658715013518989
TQQQ,30m,8,21,4.5,intraday,0.9,15.390809193554741,1.2330259014391307,21.341336958675853,23,0.6802720893074068,-7.489132998323744
TQQQ,30m,8,21,4.5,close_only,0.5,12.515020250000155,1.6134102670088923,12.757619999999918,23,0.5159369757704969,-4.0119571585414455
TQQQ,30m,8,21,4.5,close_only,0.7,17.481085250000163,1.5882710089075869,17.640099499999895,23,0.733270847433091,-5.500084067336375
TQQQ,30m,8,21,4.5,close_only,0.9,22.10773950000016,1.5970787066034,22.119168499999944,23,0.9410626011151743,-7.276649378102573
TQQQ,30m,8,21,,intraday,0.5,13.194680250000147,1.699363103067355,12.757619999999918,23,0.5405878188757316,-4.0119571585414455
TQQQ,30m,8,21,,intraday,0.7,18.435607750000145,1.6700967035368057,17.640099499999895,23,0.7666771298794202,-5.500084067336375
TQQQ,30m,8,21,,intraday,0.9,23.291147500000125,1.6754843153921508,22.119168499999944,23,0.9809848295446352,-7.276649378102573
TQQQ,30m,8,21,,close_only,0.5,13.194680250000147,1.699363103067355,12.757619999999918,23,0.5405878188757316,-4.0119571585414455
TQQQ,30m,8,21,,close_only,0.7,18.435607750000145,1.6700967035368057,17.640099499999895,23,0.7666771298794202,-5.500084067336375
TQQQ,30m,8,21,,close_only,0.9,23.291147500000125,1.6754843153921508,22.119168499999944,23,0.9809848295446352,-7.276649378102573
TQQQ,30m,8,30,2.5,intraday,0.5,-4.53772252120948,-0.97417654650261,9.138771507446473,19,-0.17714904041752136,-3.0200365845810095
TQQQ,30m,8,30,2.5,intraday,0.7,-6.836394605952932,-1.0175672912071962,12.785092559395745,19,-0.26598445802694487,-4.3200840336652835
TQQQ,30m,8,30,2.5,intraday,0.9,-9.022450776182097,-1.0166301975745968,16.598723772538882,19,-0.3483091046909977,-5.689866581694014
TQQQ,30m,8,30,2.5,close_only,0.5,-8.80738499999983,-1.6441614342463147,11.971040727582947,19,-0.35665104676507914,-3.52294568801631
TQQQ,30m,8,30,2.5,close_only,0.7,-12.567089249999833,-1.6193677443474155,16.738080158221877,19,-0.511973721932561,-5.102689841403107
TQQQ,30m,8,30,2.5,close_only,0.9,-16.235164999999846,-1.6479752710300715,21.431466391479546,19,-0.666869607186972,-6.446231035035444
TQQQ,30m,8,30,3.5,intraday,0.5,-5.5704838015913545,-0.9032004612649377,12.014017730257168,19,-0.21130697700613993,-3.1559379252770636
TQQQ,30m,8,30,3.5,intraday,0.7,-7.844165787283021,-0.853572432408386,16.836129144979424,19,-0.28953134258074004,-4.5123816550743605
TQQQ,30m,8,30,3.5,intraday,0.9,-10.832997409914435,-0.9180854668829284,21.533277924339767,19,-0.3972807404852636,-5.867311068786085
TQQQ,30m,8,30,3.5,close_only,0.5,0.16512650000015583,0.09472951903116145,13.073249686615384,19,0.028197039899446885,-3.5678894317279553
TQQQ,30m,8,30,3.5,close_only,0.7,-0.13081049999985908,0.09022713487834853,18.32675490266416,19,0.039004506336763854,-5.200403718873026
TQQQ,30m,8,30,3.5,close_only,0.9,-1.3275267499998222,0.025147342341426904,23.212371179476236,19,0.01583514453162458,-6.227529961721478
TQQQ,30m,8,30,4.5,intraday,0.5,-1.4354381767516997,-0.12779242209092495,13.522508554951806,19,-0.03733499968998544,-3.3422044459183398
TQQQ,30m,8,30,4.5,intraday,0.7,-2.260122891396145,-0.11347765182008566,18.899153352106108,19,-0.04931367869508876,-4.7268059813011964
TQQQ,30m,8,30,4.5,intraday,0.9,-4.008563062024359,-0.1771333595097997,24.002090398760025,19,-0.09635895954862718,-6.222922624855309
TQQQ,30m,8,30,4.5,close_only,0.5,3.313551500000153,0.4997752047531304,13.247753676069774,19,0.1646918947419889,-3.57476837832994
TQQQ,30m,8,30,4.5,close_only,0.7,4.232506750000129,0.48548877866923246,18.559025999321126,19,0.23486299581760456,-5.214332371743646
TQQQ,30m,8,30,4.5,close_only,0.9,3.851382500000159,0.4121934704508848,23.521356141621514,19,0.25702395001582484,-6.250857858396131
TQQQ,30m,8,30,,intraday,0.5,15.058676000000174,1.7715799764723972,14.339522225476713,19,0.6166344610027412,-3.6184153571962585
TQQQ,30m,8,30,,intraday,0.7,20.692272750000164,1.7212812204063181,20.012209270713484,19,0.8610610616550893,-5.303198270710752
TQQQ,30m,8,30,,intraday,0.9,24.52980750000013,1.6427036295178636,25.177874130668883,19,1.0425897386246126,-6.382707823955746
TQQQ,30m,8,30,,close_only,0.5,15.058676000000174,1.7715799764723972,14.339522225476713,19,0.6166344610027412,-3.6184153571962585
TQQQ,30m,8,30,,close_only,0.7,20.692272750000164,1.7212812204063181,20.012209270713484,19,0.8610610616550893,-5.303198270710752
TQQQ,30m,8,30,,close_only,0.9,24.52980750000013,1.6427036295178636,25.177874130668883,19,1.0425897386246126,-6.382707823955746
AMD,5m,5,13,2.5,intraday,0.5,7.700292321418783,1.4289299480781474,6.249243713591625,191,0.30967082888812486,-2.359150473437177
AMD,5m,5,13,2.5,intraday,0.7,9.340457261489108,1.2558473910606278,10.192324272078793,214,0.38188620101787096,-2.855803963091408
AMD,5m,5,13,2.5,intraday,0.9,13.811318250494741,1.326835746698615,13.602581573326814,214,0.5616040219213484,-3.904363646480913
AMD,5m,5,13,2.5,close_only,0.5,6.978494750000186,1.1711693703361283,6.904865749999908,191,0.28744008617875716,-3.968688998683123
AMD,5m,5,13,2.5,close_only,0.7,9.070715000001588,1.0636438320294508,11.351592499999049,214,0.38288895486818175,-3.8626104777274906
AMD,5m,5,13,2.5,close_only,0.9,12.376980500001196,1.0951243092378082,15.18747424999973,214,0.5284171149704147,-5.1432285601627274
AMD,5m,5,13,3.5,intraday,0.5,11.312492389661633,1.6887692071738452,8.79268983951697,191,0.4490351066585761,-2.0401538669081343
AMD,5m,5,13,3.5,intraday,0.7,10.441134182564838,1.1470784533947092,13.782987337827707,214,0.4320475558165221,-3.0566622689686462
AMD,5m,5,13,3.5,intraday,0.9,16.344069520595124,1.2845057896542433,18.46543798385404,214,0.6778288709155769,-4.228453559512568
AMD,5m,5,13,3.5,close_only,0.5,12.874545250000097,1.886363908351248,5.845231711156132,191,0.5073521155003493,-3.6055290929202233
AMD,5m,5,13,3.5,close_only,0.7,14.423037500001692,1.5374582338675349,9.239972249999028,214,0.5783252232175028,-3.486792746764711
AMD,5m,5,13,3.5,close_only,0.9,21.842018250001274,1.6709654393772109,12.531733999999755,214,0.8698922844722183,-4.960015105886573
AMD,5m,5,13,4.5,intraday,0.5,10.500582196036227,1.5560801441024446,8.567376206717835,191,0.4244806091304208,-3.6886163334619138
AMD,5m,5,13,4.5,intraday,0.7,11.919824361168638,1.2807875385347285,13.145008127444408,214,0.4970448832954538,-3.5864223490151725
AMD,5m,5,13,4.5,intraday,0.9,16.824088925429077,1.3147171421992354,17.766949628861735,214,0.7152873143203675,-5.1932951813316475
AMD,5m,5,13,4.5,close_only,0.5,13.909527500000127,1.9879400874283522,6.3352801774323595,191,0.5456901001622629,-3.641756917621042
AMD,5m,5,13,4.5,close_only,0.7,17.819338500001685,1.7825320747961608,9.983600249999052,214,0.7023936746503519,-3.472032050417828
AMD,5m,5,13,4.5,close_only,0.9,26.742067000001224,1.899031377937296,13.523237999999754,214,1.0406084719037922,-4.9119984277496425
AMD,5m,5,13,,intraday,0.5,13.181891500000098,1.8620344589289286,6.918074750000006,191,0.5200726418785253,-3.670533996569625
AMD,5m,5,13,,intraday,0.7,16.549973500001716,1.6434307593241109,10.694244749999053,214,0.6575636461045028,-3.513188125635003
AMD,5m,5,13,,intraday,0.9,24.92370400000127,1.755700974702821,14.530733999999757,214,0.9815679401039975,-4.993840872714561
AMD,5m,5,13,,close_only,0.5,13.181891500000098,1.8620344589289286,6.918074750000006,191,0.5200726418785253,-3.670533996569625
AMD,5m,5,13,,close_only,0.7,16.549973500001716,1.6434307593241109,10.694244749999053,214,0.6575636461045028,-3.513188125635003
AMD,5m,5,13,,close_only,0.9,24.92370400000127,1.755700974702821,14.530733999999757,214,0.9815679401039975,-4.993840872714561
AMD,5m,8,21,2.5,intraday,0.5,8.084645734296055,1.835290241046776,6.862624921720883,113,0.3209461368491104,-1.8634977750190962
AMD,5m,8,21,2.5,intraday,0.7,7.319484550517359,1.1668574739350657,10.720592744441799,132,0.30165111064050615,-2.861902036750541
AMD,5m,8,21,2.5,intraday,0.9,11.00068081414363,1.301968945170482,14.357466075649109,132,0.4523467594269968,-3.8997885180265035
AMD,5m,8,21,2.5,close_only,0.5,7.592406750000167,1.4339536107361839,7.296485339831955,113,0.3048798703380196,-2.0231332823482773
AMD,5m,8,21,2.5,close_only,0.7,6.560399000001098,0.8949364879132298,10.980829592035473,132,0.27670366560445603,-3.0769555527923265
AMD,5m,8,21,2.5,close_only,0.9,8.993987750000814,0.9581387008885356,14.43949820171276,132,0.384746458805527,-4.193975909155023
AMD,5m,8,21,3.5,intraday,0.5,14.267500639460923,2.110561864378,9.079164060797519,113,0.5572749776517156,-2.2729339805355298
AMD,5m,8,21,3.5,intraday,0.7,10.827747890781074,1.2649377036072633,13.96116359912284,132,0.44564757198898874,-3.5236231083680347
AMD,5m,8,21,3.5,intraday,0.9,22.624396411293446,1.6942912859047263,18.5592657250874,132,0.9064695160076051,-4.8456046799702275
AMD,5m,8,21,3.5,close_only,0.5,16.870765250000293,2.339221143625387,7.012318064094631,113,0.6486206151312435,-2.0842464568980756
AMD,5m,8,21,3.5,close_only,0.7,16.169592000001103,1.7129406702320005,10.61708792007864,132,0.6380798341559304,-3.153182202461613
AMD,5m,8,21,3.5,close_only,0.9,26.691134750000856,1.949679614765431,13.839800369161143,132,1.0336283464958127,-4.2714457432865505
AMD,5m,8,21,4.5,intraday,0.5,17.17766980563988,2.3344328140604906,9.194900404205326,113,0.6612326178791385,-2.06146976372682
AMD,5m,8,21,4.5,intraday,0.7,20.194332563370153,2.0545186061373335,13.684734614221547,132,0.7794178552179987,-3.1524989028959616
AMD,5m,8,21,4.5,intraday,0.9,31.94904174846579,2.19742598627954,17.98213179861777,132,1.2086465243434237,-4.327198562993983
AMD,5m,8,21,4.5,close_only,0.5,21.644877000000225,2.8536013443144435,6.856497669678633,113,0.8115933199377214,-2.0694693802529085
AMD,5m,8,21,4.5,close_only,0.7,26.189079750001156,2.5372628938506594,10.21033998828093,132,0.975349327723134,-3.1366549180540826
AMD,5m,8,21,4.5,close_only,0.9,41.391281000000845,2.7088381079198602,13.536587512491542,132,1.4828111879118782,-4.233296383823182
AMD,5m,8,21,,intraday,0.5,23.693352250000224,3.000947130776974,6.962210219009101,113,0.8806941835633464,-2.0836580459536957
AMD,5m,8,21,,intraday,0.7,27.414966500001082,2.5508722779194843,10.401431563686035,132,1.0177357229038224,-3.1693660252435807
AMD,5m,8,21,,intraday,0.9,43.31182025000085,2.735671166689943,13.81538787322919,132,1.543389575413202,-4.286729752478868
AMD,5m,8,21,,close_only,0.5,23.693352250000224,3.000947130776974,6.962210219009101,113,0.8806941835633464,-2.0836580459536957
AMD,5m,8,21,,close_only,0.7,27.414966500001082,2.5508722779194843,10.401431563686035,132,1.0177357229038224,-3.1693660252435807
AMD,5m,8,21,,close_only,0.9,43.31182025000085,2.735671166689943,13.81538787322919,132,1.543389575413202,-4.286729752478868
AMD,5m,8,30,2.5,intraday,0.5,4.077555586609878,1.1024803579871127,6.307457862068546,85,0.16846883116345565,-1.4801926862539228
AMD,5m,8,30,2.5,intraday,0.7,1.8820710329592771,0.41510138242805295,9.451399082847821,97,0.08994829964631457,-1.9779107478440583
AMD,5m,8,30,2.5,intraday,0.9,4.653709484707043,0.6973953575124429,12.218648410266372,97,0.210470072585248,-2.5053812997958724
AMD,5m,8,30,2.5,close_only,0.5,1.624274250000167,0.4461576176866285,7.040983816428549,85,0.07438726238415418,-2.076717160354591
AMD,5m,8,30,2.5,close_only,0.7,-2.285264249999136,-0.36488287154058624,10.876015691615592,97,-0.07466740339440882,-2.3717308204909804
AMD,5m,8,30,2.5,close_only,0.9,0.5500825000006444,0.148463424819391,13.98997110140024,97,0.0549808805467373,-2.8981655797875594
AMD,5m,8,30,3.5,intraday,0.5,11.217600819213384,1.8879318742005975,9.076226224711622,85,0.44743886629072493,-2.011362457262056
AMD,5m,8,30,3.5,intraday,0.7,6.3972505674371405,0.9218008825130627,13.665942488624266,97,0.2787427970390639,-2.784943629953096
AMD,5m,8,30,3.5,intraday,0.9,17.356346793618286,1.521661796374595,17.850071918791922,97,0.7203502168390306,-3.5905090239932713
AMD,5m,8,30,3.5,close_only,0.5,18.100532000000204,2.686496113080776,5.474759292447936,85,0.6874530917624813,-2.1293130823052397
AMD,5m,8,30,3.5,close_only,0.7,16.118529250000893,1.9217903452203993,8.26663920908388,97,0.6289632683388531,-2.490209638633367
AMD,5m,8,30,3.5,close_only,0.9,30.538580750000797,2.4134041952355973,10.60913452387687,97,1.1374860778275449,-2.90891131903378
AMD,5m,8,30,4.5,intraday,0.5,13.737132739024036,2.103556894191063,9.45155480722342,85,0.5383349919382446,-2.2692665035865756
AMD,5m,8,30,4.5,intraday,0.7,15.56958744042945,1.8115924299759458,13.983245288729126,97,0.6167835081097257,-2.365233445193049
AMD,5m,8,30,4.5,intraday,0.9,28.943190365439754,2.2086969803311836,17.823634770318357,97,1.1015703120662192,-3.19299623358682
AMD,5m,8,30,4.5,close_only,0.5,22.086038250000207,3.170856374104541,5.688618029214694,85,0.8199754745046373,-1.465065912617547
AMD,5m,8,30,4.5,close_only,0.7,25.747212500000956,2.7577779086792678,8.5180052359872,97,0.9511563931531962,-2.2202456199642784
AMD,5m,8,30,4.5,close_only,0.9,44.23023150000074,3.1418770195269583,11.080843636146673,97,1.5408439298192969,-2.920197440624006
AMD,5m,8,30,,intraday,0.5,25.604278250000224,3.367349813341973,5.933192476279594,85,0.9369731845674591,-1.482386187391449
AMD,5m,8,30,,intraday,0.7,29.329920250000917,2.8616755223801773,9.415808011695137,97,1.0680514580817893,-2.8731358998589807
AMD,5m,8,30,,intraday,0.9,48.39714700000079,3.144885021359082,11.968491657110222,97,1.6647710773830375,-2.991389493430041
AMD,5m,8,30,,close_only,0.5,25.604278250000224,3.367349813341973,5.933192476279594,85,0.9369731845674591,-1.482386187391449
AMD,5m,8,30,,close_only,0.7,29.329920250000917,2.8616755223801773,9.415808011695137,97,1.0680514580817893,-2.8731358998589807
AMD,5m,8,30,,close_only,0.9,48.39714700000079,3.144885021359082,11.968491657110222,97,1.6647710773830375,-2.991389493430041
AMD,15m,5,13,2.5,intraday,0.5,0.7696726167805537,0.21529227485441146,6.893627624004431,54,0.038869478233065635,-2.476292914351419
AMD,15m,5,13,2.5,intraday,0.7,-1.2480277986452732,-0.13766520262554693,9.610861624573227,59,-0.035706383730379265,-2.9089441417100903
AMD,15m,5,13,2.5,intraday,0.9,1.265991242919574,0.23160265709503078,13.313098768915546,59,0.07973985449874106,-4.348400158418775
AMD,15m,5,13,2.5,close_only,0.5,17.40823125000011,2.7148958102644105,6.628587458101773,54,0.6643524082934533,-3.0199632766768736
AMD,15m,5,13,2.5,close_only,0.7,17.3938707500005,2.150562752591552,9.155092095834876,59,0.6693616057045602,-3.707466846665808
AMD,15m,5,13,2.5,close_only,0.9,31.018326250000566,2.5748239786462763,12.80614220505373,59,1.1538939272183217,-5.445643069904693
AMD,15m,5,13,3.5,intraday,0.5,8.507130381631304,1.5149608473219076,6.58090452617361,54,0.33671939415208785,-2.696729639872797
AMD,15m,5,13,3.5,intraday,0.7,8.69290775702866,1.1820213954604024,9.629319211026354,59,0.35293634208077806,-3.356699397127849
AMD,15m,5,13,3.5,intraday,0.9,16.22374563843605,1.5027059506437794,13.137879304766647,59,0.6412223883435311,-4.9746556591772855
AMD,15m,5,13,3.5,close_only,0.5,22.16535150000018,3.0124325264352203,7.3353957998018124,54,0.8258350477605849,-3.0750127911478464
AMD,15m,5,13,3.5,close_only,0.7,23.320905750000477,2.405653374110857,10.14548467222809,59,0.877288366937215,-3.8129749152829517
AMD,15m,5,13,3.5,close_only,0.9,41.34915825000057,2.8233301917457125,14.139518070191606,59,1.4729713172832977,-5.605017025040149
AMD,15m,5,13,4.5,intraday,0.5,20.938481369231,2.8690094156169135,7.225048676425798,54,0.78394244066881,-2.7621891863383152
AMD,15m,5,13,4.5,intraday,0.7,22.66567031228751,2.3634524760260236,10.29612832633237,59,0.8538444483975084,-3.520877894887642
AMD,15m,5,13,4.5,intraday,0.9,39.71191886727079,2.733393808713905,14.360224715326456,59,1.422297854260762,-5.174570689023739
AMD,15m,5,13,4.5,close_only,0.5,20.01492725000021,2.687633733386813,7.993718125397528,54,0.7537541188446236,-3.499377212952537
AMD,15m,5,13,4.5,close_only,0.7,20.182475750000503,2.065117531063867,11.496835186976979,59,0.7743343423381615,-4.657151908474255
AMD,15m,5,13,4.5,close_only,0.9,36.62802000000052,2.4703069800252004,16.11936939738441,59,1.3376029977723318,-6.844532096643774
AMD,15m,5,13,,intraday,0.5,19.73606675000019,2.649717620242844,7.993718125397528,54,0.744133162259005,-3.499377212952537
AMD,15m,5,13,,intraday,0.7,19.742695750000486,2.020950665035489,11.496835186976979,59,0.7590378632173608,-4.657151908474255
AMD,15m,5,13,,intraday,0.9,36.02732050000054,2.4295589546017875,16.11936939738441,59,1.3189803205166377,-6.844532096643774
AMD,15m,5,13,,close_only,0.5,19.73606675000019,2.649717620242844,7.993718125397528,54,0.744133162259005,-3.499377212952537
AMD,15m,5,13,,close_only,0.7,19.742695750000486,2.020950665035489,11.496835186976979,59,0.7590378632173608,-4.657151908474255
AMD,15m,5,13,,close_only,0.9,36.02732050000054,2.4295589546017875,16.11936939738441,59,1.3189803205166377,-6.844532096643774
AMD,15m,8,21,2.5,intraday,0.5,1.8363945066226732,0.5371107356133358,4.153065297666845,33,0.07875813937702336,-2.745007100889041
AMD,15m,8,21,2.5,intraday,0.7,-0.9767420350111025,-0.11851829529044901,6.984411826698113,38,-0.02635893534331492,-4.1354768078965325
AMD,15m,8,21,2.5,intraday,0.9,1.6542774939809761,0.29065282108855256,10.081331379074953,38,0.09214485000471795,-6.24239834802558
AMD,15m,8,21,2.5,close_only,0.5,11.176185500000065,2.2096028468932327,4.89802184174752,33,0.43740176117858054,-2.954904505671674
AMD,15m,8,21,2.5,close_only,0.7,16.032830500000227,1.9081648393987931,7.804121432509308,38,0.6348224642101866,-5.011650680146462
AMD,15m,8,21,2.5,close_only,0.9,18.349353000000292,1.8354098748415608,11.174477781735574,38,0.7283869407149851,-7.464267795728075
AMD,15m,8,21,3.5,intraday,0.5,4.09811540905257,0.9599708631415053,4.816737444866172,33,0.16912557281973276,-3.1620955769858017
AMD,15m,8,21,3.5,intraday,0.7,1.975258434137072,0.35785503392118867,7.784861003548348,38,0.09942928249886678,-4.613847114235736
AMD,15m,8,21,3.5,intraday,0.9,6.353026808843857,0.7691257818396544,11.11947410527651,38,0.28730023183691417,-6.885849749151052
AMD,15m,8,21,3.5,close_only,0.5,17.566988500000047,2.8341299203086034,5.992678519022706,33,0.6661726483691508,-3.0936122961103263
AMD,15m,8,21,3.5,close_only,0.7,25.151768750000247,2.338732871915156,9.711499316137605,38,0.9519228367808797,-5.1527489095054
AMD,15m,8,21,3.5,close_only,0.9,30.46429250000033,2.3520318269753626,13.750504044446329,38,1.1452564933028477,-7.6964190743257
AMD,15m,8,21,4.5,intraday,0.5,15.633908967054072,2.5337599761663974,6.287272376838607,33,0.5981581636632711,-3.201486911720164
